Ticker,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SHBI,376275083.17721593,236065106.69404,175217974.5300015,86578555.84431852,90775626.89012071,155278586.33489105,157299604.34211078,183985046.89197925,260882365.783018,289442583.8047352,256629423.1944806,314683582.6468309,276114746.49723685,405555360.3443532,
ADSK,4322469229.692953,5589513720.059629,8402968502.673342,6671780862.691674,7776044968.977454,11069040943.589844,13211578265.200203,13402954534.20488,16280201686.196943,23059769265.139618,28290726771.556854,40356246783.44222,67166552895.01768,61854206455.25556,
OVBC,51925174.21478271,65823972.07824707,61154431.23748779,60442363.60229493,65077539.30725098,78952318.42956543,91370940.32653809,95005118.27331541,109236406.67419434,166571748.8720703,148837891.94030762,170448725.85327148,105152665.59509279,136759690.9967041,
ETWO,,,,,,,,,,,,,3252021551.1216784,3378022407.242938,
CNTG,,,,,,,,,,,,226687791.10909972,242670744.9534417,117688564.54996231,
LXU,568476796.5693445,963404204.7185118,1657601673.6895788,1915192853.832085,2420126025.0463967,2802754567.259043,2148186217.391907,495367377.1848352,575309433.9821342,598540502.83719,377162483.10820013,286971427.83689535,231626933.4933532,981510721.3930382,
SINT,,,,,,,8894735294.117647,1323091856.1495988,466973593.5159759,2423815329.946256,133421031.76806489,36814321.31406139,38790930.21753372,15862278.424218006,
FOUR,,,,,,,,,,,,,6253276881.018115,4804407484.015703,
BWA,2286291054.1499004,3511148322.0028353,7648005822.483327,6736926029.556105,7569792861.163973,11878032703.264288,11801349043.102982,9379668646.448677,8692725225.190464,11408475965.938347,7874704596.780491,10011407222.793474,9091341413.582008,10762894104.290272,
VRT,,,,,,,,,,,3678221661.514522,4139875587.736498,7011134919.420008,9380579261.48862,
GE,130517129930.87035,122647162870.63156,148776924712.5957,146309192859.2394,172257609788.50497,230946453650.1005,209107482518.8952,258857182557.3029,263605981230.29285,146456195762.3676,63755718746.671616,97799868564.88882,94704907010.02266,103741287564.87047,
LBC,,,,,,,,,,552691341.436219,421186872.4498963,550429105.356555,479048022.5000961,705987128.6186304,
AXS,1697716791.8716133,1707666050.2326813,2214258122.6621404,2034125645.5510721,2269658798.607225,3189889848.335518,3506645311.010766,3946783089.8639994,4699783101.1575165,3714933613.6586213,3928449109.0565357,4580752574.9348345,4034800361.996348,4511191523.08406,
IGMS,,,,,,,,,,,,1238738381.2520165,2866043324.2181053,952101592.5810424,
JBHT,2415876098.6350875,3014447534.811984,3865601335.0410786,4319820591.438634,5795823963.157578,7549165166.574086,8313972974.062185,7314323423.146176,9784943650.725119,11702643629.199743,9548283198.743975,12104401956.961628,14296521821.51669,21464859832.554996,
BE,,,,,,,,,,,1751140496.6817462,1310723421.123278,5028826520.011033,3847947233.275233,
KSSH,319328.6649363407,8708963.441703117,319328.6649363407,1741792.7424129702,1509553.7010791956,319328.6649363407,1741792.7424129702,667687.2269370172,1227963.8955674297,725746.9534752476,754776.8505395832,696717.1240013528,667687.2269370172,290298.8016672255,
BRLT,,,,,,,,,,,,,,173074939.6925647,
DIGP,,,,,509110999.99999994,727301428.5714285,28001104.306391302,10182220.043350538,14182377.336936334,27346532.777913973,8000315.670935166,6400252.536748134,1636428.2793115238,2065536.0705815253,
BLND,,,,,,,,,,,,,,1687510063.0971978,
OM,,,,,,,,,,,,,2676840041.3027515,2170576312.119872,
PLSE,,,,,,,,,192603458.98617512,699298723.9301726,339574714.97366244,397355747.01779276,707002869.0716861,438839585.9084433,
CFLT,,,,,,,,,,,,,,20163496524.40613,
EFSI,34476178.730711296,35164536.75447977,38421739.099793136,40917826.148704715,55457097.43486226,58641091.76383467,62779682.30318858,64095985.53350146,74329499.58657143,95942884.09474342,95553033.55893499,98903599.07353097,97614103.57847251,118583418.09972678,
USDP,,,,,,,160002982.5889405,90257619.06814022,224399358.83017558,177974529.86905184,188244879.35691643,204043159.1717758,81061654.85343775,135692172.73900196,
HRST,,,,,,,,,,,1762225.4998645782,1353028.3755817413,815138.8936620796,1788971.8603698066,
HRI,448176420.71090585,1053700672.5669692,1280882876.9054391,1036021191.826082,1438230764.6195042,2529942575.3394656,2204638998.328987,1257899382.2355626,1183350725.9766138,1844860292.45151,765818842.2595766,1442061384.7770889,1956830751.982452,4625320991.09464,
GRC,396753639.6160291,358354509.22746694,425296891.79565746,452105647.9449528,503474816.0579297,714176280.0083312,694328281.4475611,586542059.2122514,690335748.8041109,707540629.8595628,790691790.9980277,930164078.6344336,819508250.0351769,1144904419.4831862,
KRYS,,,,,,,,,,262013233.77811414,517550849.8957647,1379305374.0585928,1494371990.7431216,1742188603.2003326,
CATO,172030799.4576173,237411571.34945065,334395479.5356769,305936014.9407759,384964114.5956454,449597270.4170284,618943012.2083125,557579765.6214255,473065605.3438355,270162818.0703548,262086703.50356784,348499951.0111644,196791672.31354603,362141460.5051164,
BNTX,,,,,,,,,,,,8109070220.303475,19511551194.692722,61703603047.60851,
DHBC,,,,,,,,,,,,,,351937951.9677094,
MPSYF,,,861741739.3855383,808099206.8934171,1348331642.2433794,2692510481.1700077,3227205559.3888617,2159199494.697492,1675724260.336931,3299190475.986381,3564634558.896008,4775918146.87038,3915906852.2163496,1285691061.1862853,
CANF,,,,,1444311066.4943838,1831288996.3802776,1066474439.0754712,889744373.6733375,725202634.069519,450966349.73582643,383930790.3180704,67035535.20182078,36158561.353185914,26204799.72808736,
FORZ,,,,,,,,,,,,22748180.469349027,8021649.64726815,19831747.744431082,
LPX,131362176.83086531,587761526.1880468,796593734.8623097,679546577.75298,1626869661.7548316,1558662622.915393,1394459901.8768115,1516559421.3558905,1594029117.5471156,2211263254.0442038,1898766885.8122098,2564942129.926585,3237697834.8824506,6846329584.704101,
QTWO,,,,,,,1070428534.9377792,1498259083.6535256,1639164723.5230532,2093699021.212299,2815272434.1782546,4606706309.439528,7189029730.469366,4513526790.87572,
NCSM,,,,,,,,,,701733012.640218,242321661.41900095,99975535.11293635,53582126.62559004,69006922.38193907,
IMV,,330702867.69218445,193582132.30781555,102168385.38446426,112922933.84609222,104857000.0,164007081.53858182,137120655.38482666,134432040.7692909,502775883.0768585,433688558.3999634,243268247.99995425,258367641.60003662,102340434.39998627,
INAB,,,,,,,,,,,,,,82332696.24193655,
IDN,247431356.42471313,562344000.0,205443008.71505737,133462973.85482788,97472956.42471313,74979200.0,55297160.89382172,20619280.44691086,51548200.0,47986686.92741394,40113873.966407776,140398547.70965576,213878165.1397705,86600973.85482788,
VYNE,,,,,,,,,,,881974977.3304752,993292206.4879401,338233140.9563402,54588257.587576956,
EQUR,12436594.779900141,1416389.9438849501,3454609.575287217,207276.5732302885,1727304.7876436065,207276.5732302885,51819142.85714286,3800070.455599397,4490992.216223761,1727304.7876436065,2245496.1081118807,2452772.842209962,3109148.694975033,414553.14646058046,
CHD,2877449346.404377,3124982197.170999,3603073687.538362,4859906318.775984,5796990063.495871,7302135651.110546,8843190415.500809,9676826720.333572,10231062192.641497,11799131690.071772,15720355429.096216,17035379838.072458,21372133792.316597,25410830182.914997,
SRNE,3446280000.0,14704128000.0,4595040000.0,1531680000.0,1148760000.0,2481321716.85791,3084803426.5136724,2668186571.685791,1501046429.2144775,1164076785.3927612,735206429.2144777,1035415715.057373,2092274856.628418,1424462429.2144775,
IBP,,,,,,,514004684.8754882,716203156.5582275,1191268080.5603025,2190721735.2172847,971763168.1091307,1986504453.588867,2940095782.3974605,4069981592.1386714,
FMAO,86083072.44450425,73055327.39222518,83949604.58384956,85463983.84149526,101167414.0729422,115782895.69391038,145191837.95294082,152270214.115039,207551645.71933028,492180878.57444865,470595362.07571507,376762975.0663328,296191576.21235687,428963349.76320606,
WWE,499815897.81548727,771607607.4179052,785444871.2733818,548613955.199699,492056433.061057,1082838599.1940382,833270754.1136701,1239317740.081539,1311608105.5580697,2226008345.5711303,5483778510.19436,4792392818.494347,3590687759.9085364,3719319492.2450614,
NEPH,221034969.9365939,1436727216.7564561,184195805.02747995,63547553.124842376,109596504.38171236,38681118.76299944,72757344.35212086,20261538.74820369,34076223.149360195,41444058.08299197,52495805.603917174,101819345.82727021,87799999.61570852,60375292.623800695,
RTSL,,,,,,,,,,2850274423.7066245,1935670186.6666665,1500144394.6666665,3629381600.0,1209793866.6666665,
LFVN,18264564.63849375,22830706.1927983,35615900.334636815,130591644.03268166,199996993.1321517,150682655.50480568,118719674.0970205,124199047.75112465,106325853.63867514,62099523.87556231,172078286.96874243,203649883.64196333,121589807.76749916,82451466.9239262,
IRMD,,,,,,,159209213.56391266,345940658.7195855,136993983.221084,186978263.2625061,301880413.42412055,288551270.5104003,281393027.5297008,570314560.5105238,
EYE,,,,,,,,,,3358483308.2364902,2329684157.2845974,2681989979.6621614,3745523511.9115443,3968815985.643902,
DAIO,20690424.822163586,38449704.92886543,49484595.4268074,32242577.48221636,14224666.294459105,22155995.124485493,29139014.7865963,21724945.035567284,36035820.32010555,103796960.07113457,43105050.0,36639292.5,35518560.2134037,39742857.251029015,
ACIU,,,,,,,,,943032091.2050976,929954651.232188,686568058.2669483,619001088.7603601,375614495.7951205,359630881.06487584,
HPTO,19793233.774607047,25448445.02962229,14138024.766770326,50896890.05924458,104621386.86958604,104621386.86958604,39586467.549214095,16965629.270688687,754027.9707072446,2639097.9676996856,4335661.007127481,7540279.987969766,8859828.831370952,8482814.635344343,
IPGP,702611313.4407462,891857866.4689173,1685627451.1561913,1805572373.6533587,3553038241.929006,4137303733.1085987,3993902662.945266,4753021686.563681,5262121434.036736,11415034938.861464,6039365288.307587,7725525637.30424,11929998291.11677,9176593950.407885,
ONCT,58264790180.16666,14531597899.06542,9168746293.457945,11625278168.412481,14531597899.06542,5708842031.775701,2525730035.6081095,2421932983.1775703,1826829404.9162679,4397538376.934073,269872534.2967132,195237457.1232279,242193303.0315025,112199751.54323222,
TGCB,,,,,,,,,,,,,,17322408.68833065,
OMEG,,,,,,,,,,,,,,173427274.2099311,
PMHG,,,,,,,,,,,55994304.13861562,62863952.63970468,55529961.105395146,87788292.91770546,
MOVE,,,,,,,,,,,,,,124533981.74165228,
JAZZ,118636322.2010275,484380444.52213037,1209721720.504447,2374570662.1213174,3273256128.9605336,7779592257.087272,10064417126.945526,8640166638.410229,6702030267.509728,8276881085.186215,7619771394.351028,9176181613.81323,10145557447.401335,7831226963.834075,
SMCI,323309808.62941897,567962887.5657816,589414727.3647677,800868555.9363403,520973147.8832098,876460716.2111081,1781523950.4337687,1251867863.9836874,1432676144.5014074,1069016504.7139888,704846046.5288973,1226840733.7880962,1617059812.8350894,2244781438.734914,
HYFM,,,,,,,,,,,,,2340824812.6726494,1259451003.9458864,
TWO,,1461838955.040072,1621224336.114485,1697751837.6815712,2252713931.8603516,2168894270.454739,2490971168.1280894,2264981283.6872973,2791210451.1298323,3594369342.4320836,3223067742.061747,4149109398.6415076,1983721819.4251206,1984331849.8874602,
OSIS,248498087.7827843,489460492.3198622,652374756.288232,875215601.7930377,1149012081.6464243,952904926.3762085,1269762336.015897,1590746625.7059317,1365752678.956868,1155112329.840786,1315155963.2593417,1807487086.1290178,1672562556.5647337,1672203637.9136791,
ZBRA,1082724811.2362335,1515066557.9863148,2030242691.5842288,1912136820.6660156,2100785455.8618436,2890116441.8898654,4136906745.1130643,3722200587.500814,4583143192.278917,5547227909.223849,8509489887.442166,13651097004.001303,20539171148.21506,31808381716.8954,
EXPI,,,,,,,,,,,517684437.6548407,828441318.021963,4615288626.782746,4934967506.93051,
BXRX,,,,,,,,,,,,20484936399.01536,2989853342.5762553,648294957.4543916,
DSNY,11276429.508865247,25115683.850561224,19990034.184899762,23065423.495476596,31779026.949461,97387343.64756784,20502598.66264586,10046273.54022449,8201039.587263356,10456325.12242137,10251299.33132293,9328682.66035489,7862746.787540906,13224175.746350544,
LTGJ,,,,,110518434.1600514,29665474.24995806,2908379.9261507336,581675.963561024,2908379.9261507336,3490055.781366167,5816759.852301474,4653407.708488227,3490055.781366167,11633519.704602947,
WGO,181414644.23558074,367041291.67560756,457297308.4286459,222029853.36444718,515362074.76173484,825842961.9200879,659893158.4232855,616746050.5141996,999184671.5637766,1776212114.9295013,780796568.2010262,1732628838.4477732,1978488120.6908634,2492364659.2269506,
GHRS,,,,,,,,,,,,,,1213645275.1751897,
LWAY,137002275.9958642,181245779.91072175,145698434.7982423,147071503.98185274,134273197.95437023,246649681.27634424,286008691.76069736,171327386.4007673,177655692.69516122,123479193.16239317,29017610.31956306,30715449.44634397,83502802.02088967,71000534.59638938,
CMP,1273873156.6358955,1496411251.5651062,2029729500.58227,1600416741.9195547,1783743087.3817484,1966734239.7169442,2191874628.5739727,1959499005.1268206,2117609343.2921476,2036158063.030715,1232904501.4881058,1904203702.0358326,2029176951.6019897,1739667399.8183937,
PNW,2029764720.6476197,2471785841.831405,2957452326.529972,3607341466.1423926,3980438990.9192843,4293440030.3580256,5776124417.326821,5659789286.470135,7095040405.286449,7994316897.312066,8280260983.201124,9030683991.075735,8337058679.804631,7688849490.8544,
BRKL,517092282.16941744,507780389.3912179,574748294.574444,464180678.89424413,480889456.2100253,561001936.1966646,611649900.2918285,725000269.8416573,1067228720.6848814,1046640281.131283,943378884.4719856,1156639950.8370535,882807063.1271194,1225019816.8780315,
SHOO,319493897.2534486,618008009.566464,937801509.9164194,1163260767.2263372,1425247267.6845806,1850595873.7785623,1609851677.2509422,1528423285.3772092,1808111731.6517751,2361924649.8612213,2333892558.4942,3370661243.7951226,2783034451.3968663,3714227655.071171,
FULC,,,,,,,,,,,,674732007.2509766,474826449.54681396,717308293.6553955,
DFIN,,,,,,,,,761644555.5515023,645972694.0415583,465007533.6758092,347015616.138225,562450297.7458005,1562398807.6168969,
IPVA,,,,,,,,,,,,,,315674849.8735709,
GNTY,,,,,,,,,,330697282.3120117,327860023.6816406,369973124.9633789,347409259.77783203,445984506.4941406,
FUV,,,,,,,,,,150950042.6158905,100884314.51296806,60605874.53849316,498022164.768219,292865659.8978996,
EDTX,,,,,,,,,,,,,,143893749.40279764,
ID,,,,,,,,,,,,,210983464.4291401,80943341.8982029,
TLIS,,,,,,,,,,,,,,105417290.91718106,
TCBK,542657019.1699936,374071146.6592769,371662809.03349596,336045534.18760467,404756778.77957773,698987959.7159504,619858428.938547,702837230.5730367,894234299.2056088,1008421570.0064499,916660182.8442584,1131035330.382653,1006888821.489009,1253876135.2256832,
SYK,12794472307.204008,16212047137.530537,17492394354.144444,16421257161.832005,18409228720.375416,25642989817.824345,32671568809.929165,32675949297.712723,42703723365.12128,55872511519.35447,57232978202.9032,77452682383.20192,91523603503.1415,100881528459.99979,
SCCO,7227282152.258343,15101767205.785,23549972446.22824,15641743396.542665,21768681085.532528,16849243055.37439,16800722006.734238,15740764319.790115,19377982104.634098,29219326536.536827,19545002683.843662,28649846375.00663,45492666355.93027,45209449469.81797,
OII,1285369237.9107344,2581325603.642321,3247829071.159025,4106586206.4969673,4851724781.181384,7197291633.528988,5444759646.201686,3557002745.990697,2766199175.943282,2109744523.8456006,1207564346.2807105,1487998648.8561368,793399671.0701711,1128723374.5929918,
BONZ,,20187166.472043827,4119829.90791459,3295864.1565451357,10052385.006006803,494379.6234817538,123594.90587042816,82396.5979184559,102995.75489200973,926961.7100963155,411983.0195681213,1441940.5445079242,1112354.1288533942,2801484.4371410916,
